height,weight
181.264,62.979
167.801,52.64
169.287,52.432
171.017,52.917
173.243,62.812
176.779,49.161
171.471,60.555
172.73,58.025
176.566,58.287
172.735,52.298
171.688,56.626
177.265,61.826
183.807,55.234
173.06,57.48
172.308,54.342
174.946,64.45
167.745,58.881
167.172,59.416
175.838,58.374
164.399,50.71
173.954,59.971
173.432,60.831
166.392,57.844
169.503,51.887
175.771,62.582
181.473,63.582
178.025,57.037
176.973,60.901
182.082,61.906
180.59,55.957
171.836,59.046
178.845,67.878
173.574,52.351
164.397,49.679
164.093,49.324
169.987,50.913
173.902,58.896
170.683,61.973
172.185,50.369
169.363,54.051
171.158,54.415
172.72,56.214
165.795,53.383
175.619,64.396
171.353,55.417
174.937,52.416
172.78,61.872
178.661,54.63
172.86,54.935
169.242,60.518
168.244,57.776
179.543,63.019
172.529,63.604
172.676,56.332
172.313,62.048
180.016,62.052
174.431,58.886
166.711,51.47
170.144,57.809
176.267,53.439
172.656,57.64
175.322,56.1
165.265,54.935
174.431,53.698
171.629,52.284
169.849,59.463
168.726,49.976
173.792,58.533
177.382,63.819
168.619,54.861
176.986,60.896
167.896,52.661
167.198,53.364
174.533,57.284
181.318,62.11
177.121,68.936
173.669,58.264
165.239,51.63
163.53,47.999
175.829,60.84
169.365,60.003
175.659,60.872
171.532,66.538
179.608,59.466
175.434,60.232
168.571,63.632
177.15,65.612
177.094,58.555
170.193,62.53
173.734,56.885
166.935,58.652
178.855,58.649
167.854,47.653
168.506,56.746
165.738,58.091
171.54,55.871
173.254,50.221
171.235,51.85
177.363,62.171
168.415,57.019
175.417,63.803
176.901,59.459
179.72,63.474
171.486,62.904
171.472,53.17
170.948,49.829
172.135,58.624
178.132,61.229
168.354,48.986
184.102,66.276
170.014,57.825
170.799,60.48
176.022,56.552
182.084,55.91
177.021,56.703
173.301,52.775
179.761,56.427
176.882,60.184
171.511,56.269
178.482,62.344
171.009,50.843
167.202,53.418
170.892,48.533
173.931,57.922
168.059,54.175
180.66,58.784
171.478,57.203
172.678,54.673
179.737,66.704
173.069,56.085
177.073,56.584
175.971,58.554
172.012,60.346
181.249,61.147
165.13,52.304
169.095,51.742
168.179,57.276
173.802,55.054
173.378,62.214
182.022,58.958
179.671,67.654
174.79,59.709
172.225,56.406
170.892,56.215
190.888,66.577
178.267,61.533
178.08,55
171.589,59.504
165.6,61.214
180.589,63.995
161.092,48.208
177.478,63.488
170.884,63.422
168.12,56.553
166.92,61.12
172.959,61.651
175.572,60.523
176.403,51.737
170.426,65.432
174.005,57.793
173.077,51.882
168.998,53.898
170.962,53.843
168.818,51.842
173.306,53.058
177.96,63.129
175.943,64.218
178.195,53.144
167.837,62.021
175.152,59.304
169.589,56.365
177.317,63.9
172.548,56.767
176.398,68.581
180.7,53.528
169.794,51.844
172.096,53.716
179.913,58.491
175.815,57.345
173.243,60.27
171.002,60.25
171.359,59.13
171.975,50.034
174.213,59.624
178.258,64.724
177.423,62.073
174.813,64.304
174.205,56.069
168.084,55.17
173.472,51.092
167.677,54.82
178.885,56.397
167.513,56.729
170.904,54.899
178.399,63.499
168.595,61.841
166.935,56.292
184.633,68.013
166.443,48.828
174.536,58.377
176.13,60.35
171.151,56.974
172.849,59.294
177.457,68.671
163.874,52.076
175.783,63.244
172.685,57.885
178.175,63.135
179.066,59.301
169.844,61.13
174.369,47.435
172.495,51.392
175.879,52.706
163.781,49.63
181.977,57.498
177.918,66.544
173.034,57.442
165.694,55.422
173.412,57.925
168.095,56.584
167.21,55.726
166.697,48.666
180.156,50.576
175.998,59.17
177.589,60.143
184.742,57.049
173.861,51.235
168.893,55.778
183.427,55.583
176.62,63.038
164.589,55.524
171.152,57.492
171.84,59.661
177.832,65.54
167.791,60.399
165.635,49.743
173.724,60.227
162.537,56.019
178.609,54.374
178.185,55.781
172.762,55.606
172.875,57
170.145,53.107
174.767,64.677
178.564,51.893
166.83,50.361
175.963,64.193
182.09,57.338
170.614,67.167
175.875,60.106
174.589,57.45
175.281,56.841
174.484,58.951
174.088,55.842
171.923,58.881
176.799,62.819
175.041,59.21
168.076,51.357
171.354,63.277
185.001,67.406
162.61,41.186
172.793,56.06
174.031,60.022
180.049,59.485
165.858,52.782
167.039,49.429
166.272,58.591
167.617,51.932
166.572,61.674
177.054,65.5
168.141,48.914
173.306,55.3
167.588,55.865
181.022,60.53
182.918,72.15
175.086,67.396
171.11,54.49
178.111,49.968
174.877,62.339
171.76,60.014
170.527,61.798
178.794,62.183
174.45,61.09
169.993,53.842
177.477,65.249
172.569,58.219
173.977,57.073
176.416,54.853
172.034,56.8
177.431,64.054
169.243,63.936
168.563,52.937
173.296,59.418
173.751,60.965
173.85,60.305
180.19,62.387
176.928,59.003
165.268,49.641
182.413,64.721
167.454,46.035
168.961,50.897
179.14,59.381
168.276,59.365
164.413,50.534
162.05,50.215
166.075,57.744
166.557,48.791
169.103,52.151
170.91,50.79
168.005,58.019
167.938,54.118
171.913,56.443
174.618,57.091
169.142,50.463
165.145,57.858
175.98,56.544
170.671,55.709
177.326,53.323
169.047,54.69
168.011,54.963
177.623,66.414
169.419,57.084
171.91,58.051
172.41,58.682
171.845,55.046
180.775,71.557
175.306,57.936
179.28,57.603
180.078,63.787
174.038,63.486
169.211,60.146
167.822,52.552
173.11,54.944
185.162,66.835
177.55,62.905
168.923,54.748
175.95,56.996
179.163,61.325
165.416,48.754
178.674,55.712
175.592,59.668
165.635,49.983
170.403,45.415
164.227,48.28
168.353,54.914
181.111,59.143
169.957,60.076
179.942,60.074
169.311,53.378
163.939,42.718
168.756,56.708
169.183,56.792
168.626,53.208
169.815,59.26
174.012,58.126
161.164,53.639
171.568,58.649
166.152,52.881
169.974,66.523
171.695,54.458
170.321,61.734
172.724,58.967
178.655,61.077
175.524,57.205
173.043,64.631
171.58,54.944
174.71,50.372
169.227,59.082
172.425,62.89
172.089,56.673
173.555,64.159
180.472,67.85
173.023,53.738
168.763,54.104
181.499,61.115
174.258,60.323
179.901,66.722
174.983,53.305
170.571,55.648
174.657,56.984
179.151,64.894
168.858,57.627
172.574,51.517
174.74,59.312
177.686,58.667
177.787,71.4
169.05,56.835
165.476,47.728
178.818,59.093
173.533,68.88
166.645,65.211
179.422,61.698
165.313,53.189
163.369,51.896
167.773,52.143
171.094,55.2
178.15,68.044
171.445,55.34
170.466,52.362
170.889,60.39
169.049,64.072
173.072,59.248
174.094,64.848
174.056,62.533
179.764,54.792
169.494,47.361
168.417,54.499
168.06,52.887
166.438,57.811
180.385,58.33
162.746,59.853
170.381,61.724
169.98,51.753
162.359,53.355
169.593,55.16
170.969,53.205
170.041,62.393
177.744,60.346
168.696,51.714
176.431,62.007
168.841,56.817
171.958,55.036
174.256,55.877
169.729,48.834
168.441,53.081
175.54,57.218
167.497,52.237
177.448,65.12
163.969,51.301
166.526,59.689
165.3,57.005
168.415,52.496
174.329,62.991
171.177,55.145
169.497,63.933
166.572,57.966
172.661,59.857
159.02,58.781
168.31,58.626
166.771,53.808
168.45,47.887
165.485,56.551
170.352,64.24
172.905,55.728
174.584,53.592
168.935,55.777
181.241,56.663
171.118,53.474
168.995,60.888
171.311,60.063
176.222,56.01
173.929,61.942
169.722,59.092
174.312,55.259
179.209,56.571
165.778,50.138
165.997,49.335
166.722,58.761
176.714,63.53
168.704,62.429
173.373,63.719
179.695,61.863
173.629,54.83
176.886,64.121
166,62.144
182.694,70.915
178.14,62.161
165.525,55.051
176.049,55.287
168.486,59.485
174.379,57.783
178.5,61.3
171.646,58.389
175.761,61.044
176.845,58.865
167.305,57.944
177.608,60.979
173.795,62.767
171.735,65.773
173.047,51.549
164.506,53.76
165.948,58.782
171.818,60.479
175.419,63.365
170.626,53.122
166.872,52.992
174.18,63.944
168.512,62.615
159.466,54.291
165.819,50.997
177.625,63.3
165.677,59.169
181.805,64.452
175.545,60.796
174.851,56.022
168.649,53.974
169.414,60.697
164.983,52.377
176.539,61.268
176.369,52.534
170.358,54.954
179.066,60.864
175.737,64.795
171.415,54.295
171.217,56.554
176.369,57.962
162.949,50.838
175.616,62.205
174.988,54.414
164.98,42.329
168.705,62.076
171.263,56.44
166.719,57.227
178.228,58.132
168.242,59.202
168.888,62.702
165.22,52.882
170.395,53.514
163.421,58.076
163.089,51.26
169.912,51.253
167.112,57.485
174.861,59.52
180.588,64.915
162.276,55.718
173.626,61.955
176.471,63.581
175.327,62.856
178.557,61.357
179.945,61.333
182.545,65.526
176.72,63.35
180.057,61.875
172.576,56.071
171.967,57.936
174.231,67.47
169.962,58.401
173.57,56.87
164.235,63.619
167.773,52.386
178.417,59.213
171.121,53.91
177.694,58.025
179.444,69.322
179.274,57.825
174.907,61.07
174.608,55.055
170.622,58.122
167.085,48.613
171.513,61.727
170.385,67.573
171.941,58.72
164.187,47.947
176.185,51.605
175.813,64.724
171.095,53.981
166.72,53.387
174.659,57.473
173.155,56.595
167.216,47.044
176.038,59.018
179.844,56.086
169.14,62.307
164.271,47.537
182.727,58.561
171.822,54.567
174.585,57.458
170.069,57.607
184.316,58.908
171.118,62.018
177.875,61.602
169.012,50.243
172.079,51.487
171.646,65.55
168.977,60.626
175.655,68.914
175.747,55.627
169.166,53.574
170.358,48.113
176.709,67.302
175.845,45.958
175.941,62.288
171.621,55.767
175.518,64.522
174.095,57.701
179.988,68.529
172.688,56.426
180.444,57.603
169.438,63.535
167.073,51.509
169.657,52.66
167.467,49.627
172.02,59.738
169.48,50.902
169.383,52.285
170.835,54.35
179.146,58.075
177.143,58.292
174.64,52.226
171.737,61.915
183.221,62.417
172.492,57.359
168.116,56.771
182.157,65.434
179.538,62.427
182.571,64.807
172.108,59.717
170.414,55.345
169.669,47.969
161.446,53.822
168.898,63.109
173.995,56.297
169.773,52.872
179.428,60.89
167.682,53.319
171.064,57.484
170.843,54.808
179.888,63.584
173.567,46.433
176.223,60.048
164.493,54.196
174.495,57.039
176.515,56.874
172.936,55.503
168.593,61.099
169.561,55.042
176.891,55.867
177.235,60.287
176.51,53.889
167.255,45.807
179.613,64.867
173.942,57.412
176.209,63.94
179.135,61.235
174.523,58.387
171.771,49.537
173.576,62.312
173.309,63.026
172.495,59.825
178.618,61.82
168.651,58.226
168.952,60.92
176.823,55.526
171.795,63.459
180.5,63.38
179.381,57.727
187.949,64.734
171.364,57
167.418,45.863
166.642,52.548
176.531,57.413
176.371,60.496
175.283,52.616
174.209,56.232
170.083,53.781
163.998,61.367
176.496,60.059
166.771,66.127
169.674,50.792
175.102,61.597
175.018,54.777
173.99,60.123
172.792,61.186
175.805,61.091
173.958,64.226
174.776,68.594
170.303,60.77
174.982,63.114
174.645,60.025
183.723,65.015
168.943,55.214
169.466,55.687
170.704,53.69
178.293,59.758
166.405,55.528
174.853,51.452
170.066,58.885
172.819,56.154
180.369,54.322
175.624,56.598
174.908,59.644
164.136,49.511
173.857,50.27
174.813,55.041
168.696,57.867
174.909,66.849
167.081,67.364
162.108,49.385
172.657,54.18
173.714,56.046
169.032,56.553
180.799,65.232
167.727,61.612
168.128,57.585
167.307,55.109
174.371,58.419
174.746,61.355
168.652,55.752
172.943,54.379
173.231,54.452
164.215,56.539
176.036,60.571
172.455,53.548
168.241,59.73
169.781,51.475
174.682,59.398
174.711,63.883
178.563,58.059
171.919,56.523
176.699,59.744
176.188,56.45
168.831,51.005
181.29,66.335
173.041,57.37
176.51,62.057
165.3,53.535
168.335,65.517
178.469,70.188
171.123,52.979
173.701,63.71
174.461,52.832
169.342,61.892
180.725,59.427
162.215,51.617
175.895,61
170.699,48.757
170.036,48.449
172.71,66.428
170.488,52.076
177.478,59.351
171.077,57.81
181.696,65.738
190.793,69.742
171.73,60.526
163.146,57.847
166.409,57.298
160.512,41.077
174.486,49.795
168.212,46.139
176.399,51.799
179.655,56.693
178.241,71.246
164.546,50.677
162.341,46.444
172.777,58.886
179.031,70.836
173.518,55.592
174.321,56.94
173.029,57.171
171.216,70.333
175.192,64.725
166.931,54.932
173.535,56.315
171.618,50.593
176.537,56.256
172.274,57.298
179.983,64.627
162.674,49.308
168.755,52.847
174.742,65.059
177.933,55.761
167.757,52.122
175.39,59.846
166.674,54.704
171.714,54.254
172.442,55.334
177.844,56.159
172.23,55.003
170.54,56.018
166.113,44.42
174.523,60.616
175.385,64.19
172.516,53.235
183.648,59.871
161.803,56.403
179.007,47.918
171.821,60.441
172.108,56.801
175.54,60.085
166.602,54.847
171.795,55.056
179.698,64.328
180.325,61.24
171.877,53.607
170.688,55.693
171.395,52.773
171.88,60.251
179.382,66.323
174.886,62.187
165.927,55.286
174.663,63.789
179.237,61.968
175.549,57.731
176.471,59.013
178.14,59.42
167.823,58.724
173.74,56.939
165.434,47.553
162.744,54.495
162.166,46.399
166.5,56.098
168.684,53.318
165.246,55.217
175.866,58.191
174.645,51.26
173.166,56.749
178.194,63.33
171.975,54.986
170.057,51.888
180.15,60.629
167.795,61.457
167.919,57.703
179.254,63.711
169.36,51.629
167.626,54.679
161.145,52.582
168.477,59.356
168.999,60.995
169.685,50.562
172.694,49.85
165.082,48.042
169.076,56.185
169.682,51.392
172.634,59.937
164.381,53.615
167.205,48.068
175.476,61.936
173.45,56.933
180.628,57.3
176.146,67.113
171.76,53.43
167.8,56.399
177.809,57.537
168.983,57.805
174.253,58.683
176.613,64.34
176.633,61.097
173.805,56.623
178.105,62.387
174.987,52.91
171.817,56
175.185,58.621
181.647,68.842
179.607,64.524
169.941,51.79
176.723,48.107
168.863,50.455
169.921,53.605
175.613,62.607
174.289,60.116
168.062,50.691
169.269,51.681
176.645,55.915
159.685,44.42
172.346,56.967
174.104,60.585
174.417,65.057
178.123,56.047
169.646,57.845
170.886,57.408
170.066,55.09
176.386,55.961
181.658,65.227
176.962,62.472
173.921,49.575
168.146,50.279
174.716,65.239
172.381,55.254
172.114,58.098
174.114,53.198
173.898,59.095
170.191,42.484
172.826,55.028
179.838,63.637
172.017,54.609
172.866,57.159
177.467,58.129
171.895,47.999
173.553,57.497
177.505,64.681
174.777,50.359
173.655,51.783
174.962,65.161
164.742,54.851
170.238,62.052
166.772,55.84
177.835,58.981
175.148,58.492
177.095,61.534
173.381,62.753
172.203,66.39
169.102,51.754
178.773,66.523
168.902,55.632
173.272,57.77
172.925,59.181
169.919,56.94
180.43,61.48
171.945,50.128
169.451,55.71
168.132,52.332
179.956,56.699
153.956,39.885
176.102,49.509
174.82,57.644
174.669,49.864
173.651,54.921
174.997,51.208
181.675,65.552
168.503,50.435
175.877,63.111
166.236,58.621
165.051,55.153
164.422,50.854
167.524,55.905
175.861,51.197
169.245,51.365
166.534,50.613
172.454,57.911
169.47,60.903
171.034,60.537
172.737,58.393
176.782,63.765
167.009,55.188
169.034,60.253
174.447,55.556
170.917,67.535
172.508,61.878
166.974,50.348
172.464,48.7
184.884,62.07
167.602,58.562
176.973,55.135
169.562,52.645
171.282,53.215
171.898,55.994
180.977,60.476
175.801,55.429
179.018,60.926
165.811,60.984
180.572,63.067
176.698,56.278
169.902,58.355
171.965,62.93
169.598,55.04
172.346,67.37
179.791,56.406
170.432,54.966
178.943,60.327
177.311,62.161
175.815,70.828
177.169,66.924
175.913,64.589
175.272,55.538
168.937,57.928
180.518,54.852
185.693,68.714
180.865,62.424
163.26,46.443
177.934,55.543
169.647,47.885
173.589,51.536
174.035,60.765
175.085,62.929
168.694,49.949
169.363,48.995
179.123,66.273
173.499,61.003
170.209,62.057
177.517,57.046
175.931,59.595
172.49,54.581
159.355,47.665
170.826,53.024
166.621,53.053
177.237,55.579
180.098,67.96
170.676,50.33
172.481,55.385
177.294,66.007
169.401,63.227
171.176,54.287
170.33,54.423
177.224,65.073
174.28,64.602
172.833,51.847
177.064,72.881
176.862,60.192
180.462,62.548
172.439,58.344
175.478,63.314
179.09,57.657
169.569,63.58
168.803,53.617
163.537,49.583
171.963,61.323
183.289,64.266
169.504,60.878
164.075,51.462
175.732,61.943
171.971,64.42
178.972,60.17
169.78,61.312
172.96,57.338
175.953,64.175
167.795,51.797
174.9,64.686
173.351,49.46
177.007,55.879
178.666,63.379
173.931,53.81
169.632,55.391
170.357,56.539
173.708,50.947
170.651,50.611
169.865,49.431
184.059,62.894
172.86,56.929
175.066,58.81
169.045,53.453
172.728,60.434
158.842,54.653
179.605,63.519
174.084,56.755
177.825,68.726
174.39,54.488
174.983,53.972
170.822,60.423
171.183,60.526
160.966,58.314
172.555,54.744
173.696,59.671
173.682,61.085
166.557,62.486
165.699,58.255
181.145,63.367
178.222,58.446
171.257,55.525
179.068,51.807
173.499,61.541
170.546,61.249
164.303,42.682
169.728,63.61
168.077,56.143
171.202,58.67
176.917,67.128
164.198,54.549
162.227,43.953
172.018,52.086
169.639,47.136
173.665,63.713
172.837,53.642
179.603,66.418
173.795,60.584
176.27,53.684
182.216,68.367
179.568,55.18
177.281,66.2
175.789,58.385
168.891,58.199
170.589,63.088
174.656,57.502
169.281,61.132
177.587,64.289
179.616,62.424
174.922,53.338
166.545,54.149
179.755,66.646
173.526,60.826
161.97,43.959
168.897,55.645
175.818,58.871
181.608,67.555
172.097,58.249
168.138,53.161
165.847,50.789
173.668,58.693
175.509,54.839
174.233,49.846
172.186,54.713
170.244,55.406
168.449,57.447
168.488,63.525
166.385,50.577
172.852,56.176
176.112,61.373
168.638,57.163
175.787,64.957
178.343,55.339
175.712,64.679
169.589,60.799
164.803,56.865
178.446,58.972
173.686,58.943
169.224,55.212
172.637,52.95
175.462,58.194
166.361,49.04
172.589,59.56
171.936,59.379
177.727,60.857
171.942,50.867
167.608,51.506
173.651,58.231
176.603,61.97
175.953,59.008
176.318,58.174
178.19,63.363
177.357,60.092
167.432,52.511
172.693,53.78
183.205,61.394
171.407,51.346
173.385,53.411
176.306,59.126
172.267,55.989
177.031,64.036
161.166,47.215
169.933,55.444
175.412,60.826
175.321,54.454
165.582,57.626
165.872,53.977
172.327,45.407
170.427,54.903
166.57,48.998
173.528,58.843
172.155,56.766
172.312,59.25
170.412,57.949
174.489,61.294
179.495,64.149
167.005,60.944
174.032,61.603
171.687,56.86
167.242,55.74
164.885,53.607
164.036,54.154
169.947,61.94
172.944,58.5
166.271,53.161
176.845,60.65
179.392,57.602
167.192,53.574
165.272,54.74
168.202,60.121
177.008,57.024
177.054,58.66
171.833,61.689
177.679,60.277
177.824,58.889
171.749,56.865
176.055,63.356
173.295,60.082
174.135,53.849
163.122,55.319
167.783,57.67
169.935,51.503
169.789,55.078
176.514,66.168
174.126,51.505
166.657,49.978
171.137,56.179
172.953,58.4
169.311,53.002
176.656,65.657
168.293,56.171
172.682,61.398
167.882,57.529
179.133,61.011
170.685,50.327
173.333,55.244
180.27,60.806
169.226,58.16
166.649,56.511
172.211,50.72
171.622,58.179
165.463,51.397
166.27,58.556
173.95,59.61
173.349,57.264
174.301,62.164
170.771,56.088
180.166,56.594
178.858,65.776
172.13,56.749
175.093,58.415
169.258,55.999
174.005,55.89
169.536,46.865
173.584,54.896
174.348,47.532
172.161,54.348
172.753,60.194
163.085,54.171
173.15,58.371
171.584,56.839
172.592,54.465
167.205,50.037
171.276,62.641
177.198,56.392
169.523,53.023
170.766,57.851
168.196,54.985
166.562,57.249
168.822,47.843
182.135,67.955
173.536,57.724
167.16,55.748
175.008,54.016
168.289,56.315
171.794,54.282
176.79,61.55
175.748,58.63
173.033,52.801
171.397,52.913
168.266,51.408
173.994,55.082
159.707,46.493
165.719,49.623
177.777,61.957
174.628,56.633
168.315,60.206
171.043,62.478
167.863,58.018
175.535,64.011
172.795,61.719
181.607,65.299
168.707,58.309
174.067,57.889
176.638,60.978
174.996,67.613
165.967,53.637
174.903,66.8
172.703,52.493
178.681,59.828
166.138,55.831
176.971,60.742
178.764,62.231
173.32,58.301
171.22,60.571
177.103,59.462
170.102,50.987
170.313,53.466
172.942,57.667
179.057,56.987
174.237,57.195
168.783,54.062
170.803,55.536
175.836,61.308
173.774,62.156
179.104,65.113
179.403,65.893
177.376,60.316
177.193,60.019
173.017,57.446
168.997,54.453
180.435,57.611
166.789,53.961
170.47,59.348
180.165,68.838
173.355,67.005
170.294,54.446
176.277,55.104
173.633,59.678
167.116,47.83
165.528,56.694
163.353,60.059
179.457,52.792
172.832,64.259
171.709,58.977
171.659,54.569
174.011,58.404
167.236,54.151
175.603,62.464
172.743,55.465
171.622,58.76
169.666,57.942
178.856,66.478
169.299,50.402
175.118,62.908
176.002,54.259
180.891,57.996
173.4,48.294
166.964,51.357
161.629,48.284
176.383,56.664
170.385,56.718
167.732,55.864
169.552,49.795
175.404,58.443
167.715,49.158
171.766,62.6
169.015,54.888
